source,target,type,capacity
PUS,KLO,Directed,184
BKI,JHB,Directed,184
HKT,WUH,Directed,184
DMK,KUL,Directed,184
DMK,HKG,Directed,184
BLR,STV,Directed,184
BLR,JAI,Directed,184
KUL,SGN,Directed,184
DMK,CSX,Directed,184
SGN,DMK,Directed,184
MNL,DPS,Directed,184
KUL,RGN,Directed,184
KUL,MLE,Directed,184
JOG,KNO,Directed,184
DMK,HKT,Directed,184
GOI,DEL,Directed,184
DPS,CGK,Directed,184
PNK,KUL,Directed,184
SBW,KUL,Directed,184
KUL,SBW,Directed,184
KUL,CEB,Directed,184
KUL,SDK,Directed,184
CTS,NGO,Directed,184
PER,DPS,Directed,184
KUL,CGK,Directed,184
DEL,BLR,Directed,184
KCH,KUL,Directed,184
KBV,KUL,Directed,184
JOG,KUL,Directed,184
DMK,HAN,Directed,184
KUL,KCH,Directed,184
IXR,DEL,Directed,184
KUL,BKI,Directed,184
CGK,SIN,Directed,184
KBR,KCH,Directed,184
KBV,CNX,Directed,184
PEN,JHB,Directed,184
DMK,MFM,Directed,184
MNL,CEB,Directed,184
KCH,JHB,Directed,184
KCH,KUL,Directed,184
DMK,NST,Directed,184
CKG,DMK,Directed,184
BKI,KUL,Directed,184
KUL,BKI,Directed,184
KUL,DMK,Directed,184
GOI,BLR,Directed,184
PEN,KUL,Directed,184
HKT,KUL,Directed,184
MYY,JHB,Directed,184
KUL,DMK,Directed,184
DMK,JHB,Directed,184
DMK,CAN,Directed,184
TAC,MNL,Directed,184
DMK,SIN,Directed,184
DAD,DMK,Directed,184
KUL,PEN,Directed,184
PEN,KUL,Directed,184
CNX,DMK,Directed,184
SIN,CGK,Directed,184
JAI,PNQ,Directed,184
KUL,TGG,Directed,184
HKG,DMK,Directed,184
BKI,CAN,Directed,184
BKI,KCH,Directed,184
DMK,SZX,Directed,184
KKC,DMK,Directed,184
KUL,KCH,Directed,184
KUL,HKT,Directed,184
GAU,CCU,Directed,184
HKT,DMK,Directed,184
IDR,HYD,Directed,184
DMK,HDY,Directed,184
KCH,KUL,Directed,184
IDR,GOI,Directed,184
PHS,DMK,Directed,184
KCH,SBW,Directed,184
BLR,GOI,Directed,184
DPS,KUL,Directed,184
MNL,CEB,Directed,184
HKG,BKI,Directed,184
KUL,KBR,Directed,184
UTH,DMK,Directed,184
BKI,TWU,Directed,184
HKT,CNX,Directed,184
HGH,CNX,Directed,184
TST,DMK,Directed,184
KUL,CGK,Directed,184
JHB,CGK,Directed,184
IXB,CCU,Directed,184
MNL,KLO,Directed,184
KUL,SIN,Directed,184
KUL,JHB,Directed,184
MFM,KUL,Directed,184
DMK,CNX,Directed,184
MYY,KUL,Directed,184
DMK,XIY,Directed,184
BBI,CCU,Directed,184
KUL,MNL,Directed,184
GOI,HYD,Directed,184
KCH,KUL,Directed,184
KUL,KCH,Directed,184
DMK,DPS,Directed,184
KUL,KBR,Directed,184
CGK,DPS,Directed,184
KUL,KIX,Directed,309
CJU,KUL,Directed,309
KUL,HND,Directed,309
ICN,KUL,Directed,309
NGO,DMK,Directed,309
ICN,DMK,Directed,309
JED,KUL,Directed,309
DMK,ICN,Directed,309
KUL,TPE,Directed,309
KUL,HGH,Directed,309
KUL,XIY,Directed,309
KUL,CTU,Directed,309
OOL,KUL,Directed,309
NRT,DMK,Directed,309
DMK,CGK,Directed,184
KUL,PEK,Directed,309
KUL,SUB,Directed,184
KUL,PVG,Directed,309
KUL,CKG,Directed,309
SUB,DPS,Directed,184
PEW,AUH,Directed,184
PEW,JED,Directed,184
MUX,SHJ,Directed,184
LHE,JED,Directed,184
DXB,ISB,Directed,184
KHI,ISB,Directed,184
SVO,SIN,Directed,309
DFW,AMS,Directed,309
SVO,PVG,Directed,309
SVO,CTU,Directed,309
PVG,DME,Directed,309
DME,PVG,Directed,309
SVO,HAN,Directed,309
FRA,SVO,Directed,309
SVO,AMS,Directed,309
SVO,PEK,Directed,309
SVO,LHR,Directed,309
KJA,PVG,Directed,309
NRT,ICN,Directed,309
CEG,BRE,Directed,309
BNE,NOU,Directed,184
BCN,TLV,Directed,184
LBG,BCN,Directed,11
VFA,CPT,Directed,184
WVB,JNB,Directed,184
MQP,CPT,Directed,184
MUB,JNB,Directed,184
SZK,JNB,Directed,184
TNR,JNB,Directed,184
HDS,CPT,Directed,184
BBK,JNB,Directed,184
HDS,JNB,Directed,184
BPT,TCL,Directed,184
GOV,DRW,Directed,184
BEG,JFK,Directed,309
BEG,ATH,Directed,184
BEG,ZRH,Directed,184
TLV,BEG,Directed,184
VCE,BEG,Directed,184
BEG,SKG,Directed,184
BEG,TGD,Directed,184
AKL,CHC,Directed,184
EVG,ARN,Directed,184
LAX,ANC,Directed,184
HNL,ANC,Directed,184
OGG,PDX,Directed,184
KOA,ANC,Directed,184
KOA,SEA,Directed,184
ANC,LAX,Directed,184
SEA,ORD,Directed,184
HNL,SEA,Directed,184
OGG,SEA,Directed,184
ANC,PDX,Directed,184
FAI,SEA,Directed,184
ANC,SEA,Directed,184
BWI,SAN,Directed,184
PHL,LAX,Directed,184
IAD,SFO,Directed,184
ORD,SEA,Directed,184
JFK,SFO,Directed,184
BOS,SFO,Directed,184
BOS,SEA,Directed,184
JFK,LAX,Directed,184
AUS,SEA,Directed,184
DFW,SEA,Directed,184
MCO,SEA,Directed,184
EWR,SFO,Directed,184
EWR,LAX,Directed,184
TIA,PEG,Directed,184
NRT,MXP,Directed,309
NRT,FCO,Directed,309
FCO,SVO,Directed,184
FCO,GRU,Directed,309
FCO,MIA,Directed,309
FCO,MEX,Directed,309
FCO,BOS,Directed,309
MAD,FCO,Directed,184
WAW,FCO,Directed,184
FCO,TLV,Directed,184
TXL,FCO,Directed,184
BRU,FCO,Directed,184
FCO,BEY,Directed,184
AMS,LIN,Directed,184
REG,LIN,Directed,184
FCO,TLV,Directed,184
AMS,FCO,Directed,184
PRG,FCO,Directed,184
CTA,LIN,Directed,184
FCO,TRS,Directed,184
LIN,PMO,Directed,184
CTA,LIN,Directed,184
FCO,JFK,Directed,309
LIN,FRA,Directed,184
MAD,LIN,Directed,184
FCO,CTA,Directed,184
CTA,VRN,Directed,184
LIN,BRI,Directed,184
LIN,BRU,Directed,184
LIN,LCY,Directed,184
LCY,LIN,Directed,184
FCO,CAI,Directed,184
MXP,JFK,Directed,309
FCO,LIN,Directed,184
LIN,FCO,Directed,184
LIN,BDS,Directed,184
CTA,FCO,Directed,184
AHO,LIN,Directed,184
FCO,TRN,Directed,184
FCO,TPS,Directed,184
LIN,CAG,Directed,184
FCO,NCE,Directed,184
FCO,BDS,Directed,184
TRN,FCO,Directed,184
BDS,LIN,Directed,184
LIN,NAP,Directed,184
CDG,FCO,Directed,184
FCO,MXP,Directed,184
FCO,PMO,Directed,184
MRU,FCO,Directed,309
FCO,VRN,Directed,184
YVR,YXY,Directed,11
HND,JFK,Directed,309
HND,ORD,Directed,309
NRT,IAD,Directed,309
NRT,IAH,Directed,309
NRT,DUS,Directed,309
NRT,BRU,Directed,309
HND,FRA,Directed,309
NRT,BOM,Directed,309
HND,LHR,Directed,309
HND,CDG,Directed,309
HND,MUC,Directed,309
KUL,HND,Directed,309
MEX,NRT,Directed,309
NRT,MEX,Directed,309
NRT,SIN,Directed,309
NRT,SGN,Directed,309
NRT,LAX,Directed,309
NRT,JFK,Directed,309
NRT,SFO,Directed,309
NRT,SJC,Directed,309
NRT,KUL,Directed,309
NRT,DEL,Directed,309
BKK,HND,Directed,309
NRT,CAN,Directed,309
LAX,HND,Directed,309
NRT,BKK,Directed,309
HAN,HND,Directed,309
NRT,MNL,Directed,309
NRT,CGK,Directed,309
NRT,HKG,Directed,309
NRT,SEA,Directed,309
NRT,WUH,Directed,309
NRT,SIN,Directed,309
NRT,ORD,Directed,309
NRT,PEK,Directed,184
NRT,SHE,Directed,184
NRT,PVG,Directed,309
NRT,BKK,Directed,309
SIN,HKG,Directed,309
NRT,TPE,Directed,309
NRT,SGN,Directed,309
NRT,TPE,Directed,309
SYD,HND,Directed,309
HND,FUK,Directed,309
NRT,ICN,Directed,309
NRT,PVG,Directed,309
OKA,KIX,Directed,184
HND,OKA,Directed,309
PVG,KIX,Directed,184
HND,GMP,Directed,309
NGO,FUK,Directed,184
FRA,HND,Directed,309
GMP,HND,Directed,309
KIX,OKA,Directed,184
CTS,KIX,Directed,184
OKA,HND,Directed,184
KMI,HND,Directed,184
FUK,OKA,Directed,184
HND,CTS,Directed,309
NRT,CAN,Directed,309
NGS,NGO,Directed,184
HND,KIX,Directed,184
KMJ,HND,Directed,309
NRT,HNL,Directed,309
HND,CTS,Directed,184
YGJ,HND,Directed,184
HIJ,HND,Directed,184
OKA,HND,Directed,309
HND,KIX,Directed,309
FUK,HND,Directed,309
KIX,HND,Directed,184
HND,UKB,Directed,309
NRT,KKJ,Directed,309
UKB,HND,Directed,184
CTS,HND,Directed,184
KIX,HND,Directed,184
FUK,HND,Directed,184
CTS,HND,Directed,309
NRT,HNL,Directed,309
FLL,LEX,Directed,184
CVG,SRQ,Directed,184
PGD,PVD,Directed,184
PIE,ROA,Directed,184
PGD,SBN,Directed,184
AVL,EWR,Directed,184
PIE,SGF,Directed,184
SFB,ATW,Directed,184
PIE,BNA,Directed,184
FLL,SYR,Directed,184
SFB,DAY,Directed,184
SFB,BMI,Directed,184
IND,FLL,Directed,184
CVG,DEN,Directed,184
PIE,ABE,Directed,184
SFB,FWA,Directed,184
SFB,DSM,Directed,184
PIT,CHS,Directed,184
PIE,MKE,Directed,184
TYS,PIE,Directed,184
IND,JAX,Directed,184
PIE,FNT,Directed,184
SFB,GRR,Directed,184
PIE,MCI,Directed,184
SFB,OMA,Directed,184
AVL,FLL,Directed,184
CVG,LAX,Directed,184
PGD,MDT,Directed,184
PGD,CLE,Directed,184
GOP,DEL,Directed,184
DEL,JLR,Directed,184
SAG,HYD,Directed,184
SAG,BOM,Directed,184
BLR,CJB,Directed,184
DEL,DED,Directed,184
TIR,VGA,Directed,184
MUX,BAH,Directed,184
FSD,MBG,Directed,11
DME,OVB,Directed,184
LAX,ORD,Directed,184
JFK,EZE,Directed,309
SYD,LAX,Directed,309
CLT,SAN,Directed,184
EZE,JFK,Directed,309
AKL,LAX,Directed,309
NRT,DFW,Directed,309
LAX,LHR,Directed,309
JFK,GRU,Directed,309
DFW,SCL,Directed,309
LAX,HKG,Directed,309
PHL,DFW,Directed,184
SFO,MIA,Directed,184
LGA,CLT,Directed,184
LIM,DFW,Directed,184
MIA,GIG,Directed,309
ORD,PHX,Directed,184
MIA,BSB,Directed,184
LAX,SYD,Directed,309
FRA,CLT,Directed,309
ORD,PHX,Directed,184
HNL,LAX,Directed,184
HKG,DFW,Directed,309
SFO,CLT,Directed,184
BOS,MIA,Directed,184
HNL,PHX,Directed,184
LAX,ORD,Directed,184
OGG,PHX,Directed,184
ONT,DFW,Directed,184
HNL,LAX,Directed,184
LHR,ORD,Directed,309
BOS,CLT,Directed,184
LAX,MIA,Directed,184
DFW,LAX,Directed,184
LHR,PHL,Directed,309
LAX,CLT,Directed,184
MXP,JFK,Directed,309
MAD,MIA,Directed,309
MAD,PHL,Directed,309
CDG,JFK,Directed,309
EWR,CLT,Directed,184
NRT,ORD,Directed,309
PEK,DFW,Directed,309
NRT,DFW,Directed,309
LHR,DFW,Directed,309
CDG,PHL,Directed,309
NRT,LAX,Directed,309
FRA,DFW,Directed,309
MAD,DFW,Directed,309
FCO,PHL,Directed,309
MAD,JFK,Directed,309
ICN,DFW,Directed,309
BOS,ORD,Directed,184
JFK,DFW,Directed,184
HND,LAX,Directed,309
PVG,DFW,Directed,309
CDG,DFW,Directed,309
PVG,LAX,Directed,309
RDU,LAX,Directed,184
BWI,MIA,Directed,184
LHR,JFK,Directed,309
LGA,DFW,Directed,184
MAN,PHL,Directed,309
PHL,ORD,Directed,184
TPA,DFW,Directed,184
YYZ,MIA,Directed,184
BDL,CLT,Directed,184
PEK,LAX,Directed,309
CDG,MIA,Directed,309
LHR,CLT,Directed,309
EWR,DFW,Directed,184
LHR,MIA,Directed,309
BOS,CLT,Directed,184
LGA,MIA,Directed,184
MUC,PHL,Directed,309
DCA,DFW,Directed,184
SAT,DFW,Directed,184
EWR,ORD,Directed,184
RDU,DFW,Directed,184
ATL,DFW,Directed,184
ATL,ORD,Directed,184
PHL,DFW,Directed,184
SAT,CLT,Directed,184
RDU,ORD,Directed,184
DUB,PHL,Directed,309
MIA,TPA,Directed,184
ORD,DFW,Directed,184
MIA,AUS,Directed,184
DFW,ORD,Directed,184
IAD,MIA,Directed,184
BTV,DCA,Directed,184
CLT,DFW,Directed,184
MCO,DFW,Directed,184
SYR,CLT,Directed,184
BOS,MIA,Directed,184
MCI,PHX,Directed,184
ORD,PHL,Directed,184
BTV,CLT,Directed,184
ZRH,PHL,Directed,309
BOS,PHX,Directed,184
BOS,PIT,Directed,184
ABE,CLT,Directed,184
PHL,MIA,Directed,309
MIA,LGA,Directed,184
BOS,DFW,Directed,184
FLL,PAP,Directed,184
JFK,LAX,Directed,184
CLE,MIA,Directed,184
SDF,LGA,Directed,184
PVD,CLT,Directed,184
DTW,DFW,Directed,184
MHT,DCA,Directed,184
ORD,MIA,Directed,184
AUS,DFW,Directed,184
MIA,DCA,Directed,184
CDG,ORD,Directed,309
OMA,PHX,Directed,184
GSO,ORD,Directed,184
FLL,CLT,Directed,184
BDL,MIA,Directed,184
RSW,DFW,Directed,184
ATL,CLT,Directed,184
MIA,DTW,Directed,184
YUL,LGA,Directed,184
DCA,MIA,Directed,184
JAX,DFW,Directed,184
IAD,DFW,Directed,184
CVG,DFW,Directed,184
ATL,LAX,Directed,184
SAV,DFW,Directed,184
BOS,PHL,Directed,184
PVD,ORD,Directed,184
HPN,CLT,Directed,184
BDL,LAX,Directed,184
LGA,ATL,Directed,184
TPA,PHX,Directed,184
LGA,CMH,Directed,184
SDQ,MIA,Directed,184
GYE,MIA,Directed,184
SGF,CLT,Directed,184
QRO,DFW,Directed,184
YUL,MIA,Directed,184
PBI,CLT,Directed,184
MSP,ORD,Directed,184
SAT,MIA,Directed,184
SDF,PHL,Directed,184
MKE,CLT,Directed,184
MIA,HAV,Directed,184
EWR,MIA,Directed,184
LHR,LAX,Directed,309
MIA,ORD,Directed,184
STL,CLT,Directed,184
MIA,LAX,Directed,184
DEN,DFW,Directed,184
LGA,RDU,Directed,184
YYZ,LGA,Directed,184
LHR,DFW,Directed,309
MSP,CLT,Directed,184
LEX,DFW,Directed,184
AUS,CLT,Directed,184
IAD,CLT,Directed,184
DCA,ATL,Directed,184
MCO,PHL,Directed,184
RDU,CLT,Directed,184
IAH,CLT,Directed,184
DCA,MIA,Directed,184
MCI,MIA,Directed,184
DFW,MIA,Directed,184
YUL,DFW,Directed,184
DFW,LAX,Directed,184
DFW,CLT,Directed,184
SDF,DFW,Directed,184
CVG,DCA,Directed,184
MIA,ATL,Directed,184
MCI,ORD,Directed,184
MIA,MCO,Directed,184
IND,DFW,Directed,184
SRQ,CLT,Directed,184
MEM,ORD,Directed,184
IND,CLT,Directed,184
DAY,DFW,Directed,184
AVP,CLT,Directed,184
RSW,CLT,Directed,184
MCO,MIA,Directed,184
JFK,MIA,Directed,184
DAY,DCA,Directed,184
CAK,LGA,Directed,184
XNA,CLT,Directed,184
MIA,PHX,Directed,184
JFK,PHX,Directed,184
SAT,LAX,Directed,184
MEM,CLT,Directed,184
JFK,CLT,Directed,184
GDL,DFW,Directed,184
MCI,DCA,Directed,184
SDF,CLT,Directed,184
BOS,LGA,Directed,184
BOG,MIA,Directed,184
DCA,BOS,Directed,184
FLL,ORD,Directed,184
IND,PHX,Directed,184
ABQ,DFW,Directed,184
MSP,DFW,Directed,184
MIA,DEN,Directed,184
DCA,ORD,Directed,184
ROC,ORD,Directed,184
MIA,BOS,Directed,184
BOS,DCA,Directed,184
ORD,MIA,Directed,184
LGA,MSP,Directed,184
DTW,MIA,Directed,184
MHK,ORD,Directed,184
MGM,DFW,Directed,184
EVV,CLT,Directed,184
BNA,CLT,Directed,184
BGI,MIA,Directed,184
BWI,PHX,Directed,184
SAT,PHX,Directed,184
PHL,BOS,Directed,184
LGA,DFW,Directed,184
ORF,MIA,Directed,184
CLE,DFW,Directed,184
LGA,ORD,Directed,184
ORD,LGA,Directed,184
MIA,DFW,Directed,309
LHR,ORD,Directed,309
PIT,DFW,Directed,184
STL,PHL,Directed,184
MEM,DFW,Directed,184
HKG,LAX,Directed,309
DCA,RDU,Directed,184
MSY,CLT,Directed,184
GRR,CLT,Directed,184
COU,DFW,Directed,184
BNA,DFW,Directed,184
BNA,LAX,Directed,184
RDU,DFW,Directed,184
LGA,MIA,Directed,184
TOL,CLT,Directed,184
RIC,ORD,Directed,184
MOB,CLT,Directed,184
CHO,CLT,Directed,184
ERI,PHL,Directed,184
YYZ,PHL,Directed,184
AMS,PHL,Directed,309
JAN,CLT,Directed,184
MDT,CLT,Directed,184
FAR,ORD,Directed,184
POS,MIA,Directed,184
OMA,ORD,Directed,184
BWI,DFW,Directed,184
MIA,PHL,Directed,309
ROC,CLT,Directed,184
SDF,MIA,Directed,184
DSM,DCA,Directed,184
MIA,DFW,Directed,309
HSV,DFW,Directed,184
STL,MIA,Directed,184
FWA,CLT,Directed,184
MIA,CUN,Directed,184
OKC,PHL,Directed,184
DFW,PHL,Directed,184
MCO,ORD,Directed,184
CUN,DFW,Directed,184
IND,LAX,Directed,184
TPA,CLT,Directed,184
DCA,CLT,Directed,184
BOS,ORD,Directed,184
JAX,PHL,Directed,184
EWR,ORD,Directed,184
IND,DCA,Directed,184
SGF,ORD,Directed,184
ATL,LGA,Directed,184
BHM,DFW,Directed,184
LGA,BNA,Directed,184
RIC,CLT,Directed,184
SJU,MIA,Directed,184
ORD,CLT,Directed,184
OAJ,CLT,Directed,184
IAH,PHX,Directed,184
CMH,LAX,Directed,184
XNA,ORD,Directed,184
DAB,CLT,Directed,184
PBI,ORD,Directed,184
MSP,MIA,Directed,184
CVG,ORD,Directed,184
PIT,LGA,Directed,184
PHL,PHX,Directed,184
ORF,DFW,Directed,184
MSY,DCA,Directed,184
PGV,CLT,Directed,184
JFK,LAX,Directed,184
ORD,BOS,Directed,184
JFK,SFO,Directed,184
BDL,ORD,Directed,184
DTW,LGA,Directed,184
MEM,DCA,Directed,184
DFW,DCA,Directed,184
SAT,DFW,Directed,184
LRD,DFW,Directed,184
BTR,DFW,Directed,184
DCA,LAX,Directed,184
AUS,LAX,Directed,184
TLH,DCA,Directed,184
DCA,LGA,Directed,184
MIA,TLH,Directed,184
BOS,DCA,Directed,184
STL,DCA,Directed,184
BTR,CLT,Directed,184
BWI,CLT,Directed,184
IND,LGA,Directed,184
STL,DFW,Directed,184
OKC,LAX,Directed,184
MLU,DFW,Directed,184
MEX,DFW,Directed,184
DCA,PVD,Directed,184
GPT,DFW,Directed,184
PHL,ATL,Directed,184
TYS,CLT,Directed,184
CID,ORD,Directed,184
LEX,ORD,Directed,184
JAX,ORD,Directed,184
JLN,DFW,Directed,184
EYW,MIA,Directed,184
SUX,ORD,Directed,184
HPN,DCA,Directed,184
ATW,ORD,Directed,184
DCA,CAE,Directed,184
MIA,LGA,Directed,184
LGA,MIA,Directed,184
HSV,CLT,Directed,184
MOB,DFW,Directed,184
MLI,ORD,Directed,184
MIA,JFK,Directed,309
SDQ,MIA,Directed,184
TUL,ORD,Directed,184
TPA,PHL,Directed,184
GGG,DFW,Directed,184
STL,ORD,Directed,184
RSW,PHL,Directed,184
LSE,ORD,Directed,184
SAV,DCA,Directed,184
LEX,CLT,Directed,184
MEM,PHL,Directed,184
BOS,LGA,Directed,184
GRR,DCA,Directed,184
PIT,PHX,Directed,184
RDU,MIA,Directed,184
BNA,DCA,Directed,184
SBN,DFW,Directed,184
ORF,ORD,Directed,184
CHS,DFW,Directed,184
BJX,DFW,Directed,184
CMH,ORD,Directed,184
YYZ,DFW,Directed,184
ALB,ORD,Directed,184
GCM,MIA,Directed,184
YYZ,CLT,Directed,184
ILM,CLT,Directed,184
DFW,MCO,Directed,184
CMI,ORD,Directed,184
CVG,CLT,Directed,184
CMH,MIA,Directed,184
TOL,ORD,Directed,184
ORD,LGA,Directed,184
BDA,JFK,Directed,184
BHM,DCA,Directed,184
MTY,DFW,Directed,184
JAN,DFW,Directed,184
JAN,DCA,Directed,184
BUF,CLT,Directed,184
ORF,CLT,Directed,184
DCA,DFW,Directed,184
LGA,MCO,Directed,184
ATL,ORD,Directed,184
LFT,DFW,Directed,184
HSV,DCA,Directed,184
DFW,SAN,Directed,184
ISP,PHL,Directed,184
SBY,CLT,Directed,184
AGS,CLT,Directed,184
AUS,PHX,Directed,184
CVG,LGA,Directed,184
CHS,CLT,Directed,184
SAT,PHL,Directed,184
PNS,CLT,Directed,184
BRO,DFW,Directed,184
MEM,MIA,Directed,184
SAV,CLT,Directed,184
DSM,ORD,Directed,184
FSD,ORD,Directed,184
PIT,MIA,Directed,184
DBQ,ORD,Directed,184
CWA,ORD,Directed,184
PIT,CLT,Directed,184
MCI,PHL,Directed,184
CVG,MIA,Directed,184
YUL,CLT,Directed,184
CMH,PHX,Directed,184
DTW,DFW,Directed,184
AUS,DFW,Directed,184
ALO,ORD,Directed,184
LGA,BOS,Directed,184
LCH,DFW,Directed,184
LHR,CLT,Directed,309
EVV,ORD,Directed,184
BPT,DFW,Directed,184
UIO,MIA,Directed,184
COU,ORD,Directed,184
IAH,MIA,Directed,184
JAX,DCA,Directed,184
SWO,DFW,Directed,184
CLT,LAX,Directed,184
GSO,LGA,Directed,184
CMH,CLT,Directed,184
DFW,SAT,Directed,184
OMA,PHL,Directed,184
PIA,ORD,Directed,184
DAY,LGA,Directed,184
BMI,ORD,Directed,184
CAK,CLT,Directed,184
DFW,MIA,Directed,184
DCA,ILM,Directed,184
RST,ORD,Directed,184
ECP,DFW,Directed,184
BOS,MIA,Directed,184
SGF,DFW,Directed,184
SAT,CLT,Directed,184
SHV,DFW,Directed,184
ORD,PHL,Directed,184
GSO,DFW,Directed,184
CHS,DCA,Directed,184
CLE,JFK,Directed,184
MSY,MIA,Directed,184
PBI,DFW,Directed,184
FLL,DFW,Directed,184
ORD,DFW,Directed,184
STL,LAX,Directed,184
RIC,MIA,Directed,184
SEA,PHX,Directed,184
DFW,SEA,Directed,184
CAE,DFW,Directed,184
GRR,DFW,Directed,184
SFO,CLT,Directed,184
MSY,DFW,Directed,184
SYR,ORD,Directed,184
DCA,PHX,Directed,184
ORD,MIA,Directed,184
CLT,ORF,Directed,184
GSO,CLT,Directed,184
CLT,DEN,Directed,184
OMA,DFW,Directed,184
DFW,CUN,Directed,184
BHM,MIA,Directed,184
JFK,SAN,Directed,184
CLT,IAD,Directed,184
LYH,CLT,Directed,184
XNA,DFW,Directed,184
CLT,SEA,Directed,184
SGF,ORD,Directed,184
MYR,CLT,Directed,184
ATL,PHL,Directed,184
CLT,FLL,Directed,184
MCI,DFW,Directed,184
DFW,LBB,Directed,11
SJU,MIA,Directed,309
MGA,MIA,Directed,309
SDQ,MIA,Directed,309
KEF,HNL,Directed,309
SKO,ABV,Directed,184
ABV,LOS,Directed,184
SDV,ETH,Directed,184
ETH,SDV,Directed,184
MIA,AUA,Directed,184
ICN,JFK,Directed,309
ICN,BCN,Directed,309
ICN,IST,Directed,309
LAX,ICN,Directed,309
ICN,FRA,Directed,309
ICN,FCO,Directed,309
JFK,BRU,Directed,309
ORD,ICN,Directed,309
ICN,LAX,Directed,309
ICN,LHR,Directed,309
ICN,DME,Directed,309
SFO,ICN,Directed,309
ICN,SIN,Directed,309
ICN,CGK,Directed,309
ICN,DEL,Directed,309
ICN,DAD,Directed,309
ICN,BKK,Directed,309
SFO,ICN,Directed,309
DME,STN,Directed,309
ICN,PNH,Directed,184
ICN,MNL,Directed,309
NRT,ICN,Directed,184
ICN,NRT,Directed,184
ATL,ANC,Directed,309
ICN,SGN,Directed,309
KIX,ICN,Directed,184
ANC,ORD,Directed,309
KIX,GMP,Directed,184
HND,GMP,Directed,309
ICN,HKT,Directed,309
ICN,ORD,Directed,309
ICN,PUS,Directed,184
ICN,SYD,Directed,309
GMP,HND,Directed,309
PEK,ICN,Directed,184
FUK,ICN,Directed,184
ICN,PVG,Directed,184
ICN,CTU,Directed,184
GMP,CJU,Directed,184
ICN,HNL,Directed,309
CJU,GMP,Directed,309
ICN,KWL,Directed,184
ICN,HAN,Directed,309
GMP,CJU,Directed,184
CJU,GMP,Directed,184
ICN,LAX,Directed,309
ICN,BKK,Directed,309
PVG,LGG,Directed,309
LGG,JFK,Directed,309
DXB,LGG,Directed,309
ACE,CDG,Directed,184
CPH,FAE,Directed,184
KIV,IST,Directed,184
DNA,ANC,Directed,309
HKG,ANC,Directed,309
SCK,BDL,Directed,309
ANC,CVG,Directed,309
LAX,ICN,Directed,309
ANC,JFK,Directed,309
PDX,CVG,Directed,309
ONT,CVG,Directed,309
ORD,HNL,Directed,309
ONT,MIA,Directed,309
ANC,JFK,Directed,309
BOG,MIA,Directed,309
BWI,RIV,Directed,309
CVG,PHX,Directed,309
HKG,ANC,Directed,309
HHN,OAI,Directed,309
SCK,CVG,Directed,309
RFD,ONT,Directed,309
CVG,SFO,Directed,309
LAX,NRT,Directed,309
ICN,WUX,Directed,309
SCK,CVG,Directed,309
CVG,YMX,Directed,309
ORD,SUU,Directed,309
ANC,DNA,Directed,309
MSP,CVG,Directed,309
RFD,CVG,Directed,309
MIA,CVG,Directed,309
HNL,RIV,Directed,309
NRT,ANC,Directed,309
IST,JED,Directed,184
IST,CDG,Directed,184
EBL,IST,Directed,184
IST,ODS,Directed,184
BGW,IST,Directed,184
LGW,GCI,Directed,184
ACI,SOU,Directed,11
KHV,OVB,Directed,184
KHV,KJA,Directed,184
PVG,VIE,Directed,309
PEK,VIE,Directed,309
SEZ,VIE,Directed,309
VIE,TFS,Directed,184
VIE,EBL,Directed,184
VIE,AMM,Directed,184
VIE,EWR,Directed,309
VIE,ORD,Directed,309
VIE,IAD,Directed,309
VIE,TLV,Directed,184
VIE,LCA,Directed,184
VIE,JFK,Directed,309
KBP,VIE,Directed,184
SKP,VIE,Directed,184
VIE,SKG,Directed,184
FRA,VIE,Directed,184
SOF,VIE,Directed,184
VIE,BRU,Directed,184
OTP,VIE,Directed,184
VIE,TXL,Directed,184
VIE,DUS,Directed,184
VIE,ZRH,Directed,184
VNO,VIE,Directed,184
ZRH,KRK,Directed,184
FRA,GRZ,Directed,184
MSQ,VIE,Directed,184
STR,VIE,Directed,184
VIE,NCE,Directed,184
VIE,MXP,Directed,184
VAR,VIE,Directed,184
VIE,IAS,Directed,184
VIE,BSL,Directed,184
VIE,CDG,Directed,184
FRA,SZG,Directed,184
VIE,ARN,Directed,184
VIE,IKA,Directed,184
VIE,INN,Directed,184
VIE,TGD,Directed,184
VIE,WAW,Directed,184
ZRH,LUG,Directed,184
VIE,BEG,Directed,184
VIE,PRG,Directed,184
VIE,TIA,Directed,184
VIE,SBZ,Directed,184
VIE,ZAG,Directed,184
VIE,TLV,Directed,184
VIE,HAM,Directed,184
VIE,KRK,Directed,184
VIE,SJJ,Directed,184
VIE,LWO,Directed,184
VIE,KSC,Directed,184
VIE,MUC,Directed,184
VIE,KUN,Directed,184
LED,OGX,Directed,309
BOG,MAD,Directed,309
CLO,MAD,Directed,309
JFK,GRU,Directed,309
BOG,LHR,Directed,309
MAD,BOG,Directed,309
SFO,SAL,Directed,184
LAX,SAL,Directed,184
JFK,SAL,Directed,184
SCL,BOG,Directed,309
GIG,LIM,Directed,184
LIM,SAL,Directed,184
POA,LIM,Directed,184
EZE,LIM,Directed,309
SCL,LIM,Directed,184
GRU,LIM,Directed,309
MVD,LIM,Directed,184
GRU,FOR,Directed,184
MDZ,LIM,Directed,184
CGH,SDU,Directed,184
